GameType,Season,Team,G,Date,Home,Opp,W.L,Tm.Pts,Opp.Pts,Tm.FGM,Tm.FGA,Tm.FG_Perc,Tm.3PM,Tm.3PA,Tm.3P_Perc,Tm.FTM,Tm.FTA,Tm.FT_Perc,Tm.ORB,Tm.TRB,Tm.AST,Tm.STL,Tm.BLK,Tm.TOV,Tm.PF,Home.Attendance,Referee1,Referee2,Referee3,Referee4
RegularSeason,2016,CHI,43,1/23/16,0,CLE,W,96,83,38,87,0.437,7,17,0.412,13,15,0.867,13,53,21,2,5,7,18,20562,Sean Corbin,Dan Crawford,Marat Kogut,NA
RegularSeason,2016,CHI,44,1/25/16,1,MIA,L,84,89,35,88,0.398,5,18,0.278,9,12,0.75,12,49,18,5,3,13,18,21720,Tony Brown,Leroy Richardson,Bill Spooner,NA
RegularSeason,2016,CHI,45,1/28/16,0,LAL,W,114,91,47,95,0.495,6,17,0.353,14,16,0.875,12,51,29,12,5,10,19,18997,Brent Barnaky,Scott Twardoski,Zach Zarba,NA
RegularSeason,2016,CHI,46,1/31/16,0,LAC,L,93,120,40,93,0.43,5,15,0.333,8,11,0.727,11,42,19,2,4,9,20,19325,Bill Kennedy,Tre Maddox,Jason Phillips,NA
RegularSeason,2016,CHI,47,2/1/16,0,UTA,L,96,105,39,90,0.433,5,21,0.238,13,20,0.65,8,42,19,4,7,14,25,18811,Nick Buchert,John Goble,Justin Van Duyne,NA
RegularSeason,2016,CHI,48,2/3/16,0,SAC,W,107,102,40,88,0.455,11,21,0.524,16,21,0.762,10,49,26,8,0,17,21,17317,David Jones,Monty McCutchen,Derek Richardson,NA
RegularSeason,2016,CHI,49,2/5/16,0,DEN,L,110,115,43,93,0.462,5,12,0.417,19,27,0.704,11,40,21,5,7,10,31,19155,Scott Foster,Lauren Holtkamp,Mark Lindsay,NA
RegularSeason,2016,CHI,50,2/6/16,0,MIN,L,105,112,40,85,0.471,8,20,0.4,17,19,0.895,9,31,27,5,4,11,17,17876,Matt Boland,Marc Davis,Haywoode Workman,NA
RegularSeason,2016,CHI,51,2/8/16,0,CHO,L,91,108,35,90,0.389,10,25,0.4,11,14,0.786,8,41,25,5,8,7,22,15886,Steve Anderson,Pat Fraher,Courtney Kirkland,NA
RegularSeason,2016,CHI,52,2/10/16,1,ATL,L,90,113,38,86,0.442,5,14,0.357,9,12,0.75,11,45,21,7,3,18,17,21709,Bill Kennedy,Jason Phillips,Eli Roe,NA
RegularSeason,2016,CHI,53,2/18/16,0,CLE,L,95,106,37,93,0.398,8,21,0.381,13,22,0.591,15,49,12,4,4,13,19,20562,Brian Forte,Tre Maddox,Monty McCutchen,NA
RegularSeason,2016,CHI,54,2/19/16,1,TOR,W,116,106,48,93,0.516,7,16,0.438,13,20,0.65,11,49,32,4,6,9,27,21849,Karl Lane,Scott Wall,Sean Wright,NA
RegularSeason,2016,CHI,55,2/21/16,1,LAL,W,126,115,44,79,0.557,13,19,0.684,25,26,0.962,8,38,30,2,7,8,21,23143,Scott Foster,David Guthrie,Ben Taylor,NA
RegularSeason,2016,CHI,56,2/24/16,1,WAS,W,109,104,44,88,0.5,8,23,0.348,13,16,0.813,7,50,26,6,2,15,22,21560,James Capers,Leroy Richardson,Scott Twardoski,NA
RegularSeason,2016,CHI,57,2/26/16,0,ATL,L,88,103,32,88,0.364,5,20,0.25,19,22,0.864,17,49,19,3,2,20,20,18123,Tony Brothers,Mark Lindsay,Derek Richardson,NA
RegularSeason,2016,CHI,58,2/27/16,1,POR,L,95,103,39,94,0.415,7,22,0.318,10,12,0.833,10,50,33,4,6,9,21,21962,Derrick Collins,John Goble,J.T. Orr,NA
RegularSeason,2016,CHI,59,3/1/16,0,MIA,L,111,129,41,90,0.456,11,23,0.478,18,26,0.692,8,29,20,10,2,9,22,19654,Brent Barnaky,Ron Garretson,Leon Wood,NA
RegularSeason,2016,CHI,60,3/2/16,0,ORL,L,89,102,38,99,0.384,6,19,0.316,7,11,0.636,5,48,24,6,2,7,17,16072,Matt Boland,Sean Corbin,Eric Dalen,NA
RegularSeason,2016,CHI,61,3/5/16,1,HOU,W,108,100,36,79,0.456,9,21,0.429,27,34,0.794,12,53,28,8,4,25,21,22203,Pat Fraher,Tre Maddox,Derrick Stafford,NA
RegularSeason,2016,CHI,62,3/7/16,1,MIL,W,100,90,39,78,0.5,10,25,0.4,12,15,0.8,6,44,35,5,11,18,18,21672,Rodney Mott,Derek Richardson,Gary Zielinski,NA
RegularSeason,2016,CHI,63,3/10/16,0,SAS,L,101,109,39,86,0.453,11,22,0.5,12,13,0.923,11,50,23,5,5,21,18,18418,Kevin Cutler,David Guthrie,Monty McCutchen,NA
RegularSeason,2016,CHI,64,3/11/16,1,MIA,L,96,118,38,81,0.469,8,21,0.381,12,15,0.8,7,39,27,7,6,18,14,22067,Nick Buchert,Marc Davis,Scott Wall,NA
RegularSeason,2016,CHI,65,3/14/16,0,TOR,W,109,107,41,83,0.494,9,25,0.36,18,20,0.9,8,38,23,2,7,8,22,19800,Brian Forte,Ken Mauer,Scott Twardoski,NA
RegularSeason,2016,CHI,66,3/16/16,0,WAS,L,96,117,35,87,0.402,6,20,0.3,20,23,0.87,9,40,20,10,3,18,20,19556,Brent Barnaky,Ed Malloy,Eli Roe,NA
RegularSeason,2016,CHI,67,3/17/16,1,BRK,W,118,102,46,94,0.489,11,24,0.458,15,15,1,16,50,26,6,8,9,16,21513,Leroy Richardson,Dedric Taylor,Zach Zarba,NA
RegularSeason,2016,CHI,68,3/19/16,1,UTA,W,92,85,39,80,0.488,6,19,0.316,8,11,0.727,11,42,24,4,6,11,12,21856,Tyler Ford,Ron Garretson,James Williams,NA
RegularSeason,2016,CHI,69,3/21/16,1,SAC,W,109,102,41,91,0.451,12,24,0.5,15,23,0.652,11,40,28,13,7,9,16,21531,Tre Maddox,Monty McCutchen,Josh Tiven,NA
RegularSeason,2016,CHI,70,3/23/16,1,NYK,L,107,115,38,82,0.463,15,32,0.469,16,21,0.762,6,34,29,7,5,6,12,21788,David Guthrie,Ken Mauer,Kevin Scott,NA
RegularSeason,2016,CHI,71,3/24/16,0,NYK,L,94,106,37,89,0.416,6,25,0.24,14,18,0.778,7,34,15,9,2,8,14,19812,Tony Brothers,Mark Lindsay,Eli Roe,NA
RegularSeason,2016,CHI,72,3/26/16,0,ORL,L,89,111,36,88,0.409,6,24,0.25,11,17,0.647,11,40,20,2,3,13,16,18846,Mark Ayotte,Eric Dalen,Brian Forte,NA
RegularSeason,2016,CHI,73,3/28/16,1,ATL,L,100,102,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,7,17,21761,David Jones,Ed Malloy,J.T. Orr,NA
RegularSeason,2016,CHI,74,3/29/16,0,IND,W,98,96,37,87,0.425,10,26,0.385,14,16,0.875,12,41,22,5,6,15,19,17050,Dan Crawford,Eric Lewis,Gediminas Petraitis,NA
RegularSeason,2016,CHI,75,3/31/16,0,HOU,W,103,100,37,77,0.481,11,24,0.458,18,22,0.818,5,42,28,5,4,15,20,18244,Kevin Cutler,Rodney Mott,Bill Spooner,NA
RegularSeason,2016,CHI,76,4/2/16,1,DET,L,90,94,34,88,0.386,9,25,0.36,13,15,0.867,11,47,21,6,10,11,25,22197,Tony Brothers,John Goble,Derek Richardson,NA
RegularSeason,2016,CHI,77,4/3/16,0,MIL,W,102,98,39,74,0.527,7,26,0.269,17,22,0.773,6,34,30,10,4,11,16,15768,Eric Dalen,Michael Smith,Sean Wright,NA
RegularSeason,2016,CHI,78,4/5/16,0,MEM,L,92,108,34,77,0.442,11,29,0.379,13,19,0.684,13,42,22,6,11,20,20,17591,Brent Barnaky,Derrick Stafford,Scott Wall,NA
RegularSeason,2016,CHI,79,4/7/16,0,MIA,L,98,106,35,78,0.449,3,14,0.214,25,28,0.893,12,41,18,6,7,12,12,19771,Bennie Adams,David Guthrie,Zach Zarba,NA
RegularSeason,2016,CHI,80,4/9/16,1,CLE,W,105,102,40,89,0.449,8,24,0.333,17,21,0.81,13,45,19,8,6,12,22,22186,Rodney Mott,Bill Spooner,Ben Taylor,NA
RegularSeason,2016,CHI,81,4/11/16,0,NOP,W,121,116,44,77,0.571,10,23,0.435,23,26,0.885,5,35,29,5,3,9,20,16867,Nick Buchert,Scott Foster,Derek Richardson,NA
RegularSeason,2016,CHI,82,4/13/16,1,PHI,W,115,105,39,83,0.47,15,24,0.625,22,27,0.815,16,53,27,8,8,17,13,21777,Curtis Blair,Courtney Kirkland,Tom Washington,NA
RegularSeason,2017,CHI,1,10/27/16,1,BOS,W,105,99,36,92,0.391,11,25,0.44,22,30,0.733,18,55,25,5,1,12,21,21501,Eric Dalen,Courtney Kirkland,Jason Phillips,NA
RegularSeason,2017,CHI,2,10/29/16,1,IND,W,118,101,45,86,0.523,9,21,0.429,19,21,0.905,13,47,34,8,6,12,14,21373,Curtis Blair,Mark Lindsay,Zach Zarba,NA
RegularSeason,2017,CHI,3,10/31/16,0,BRK,W,118,88,45,89,0.506,11,27,0.407,17,18,0.944,13,58,26,9,9,19,22,15842,Eric Lewis,Kevin Scott,Derrick Stafford,NA
RegularSeason,2017,CHI,4,11/2/16,0,BOS,L,100,107,35,81,0.432,7,20,0.35,23,31,0.742,15,49,21,7,7,19,19,18624,Marat Kogut,Ken Mauer,Gary Zielinski,NA
RegularSeason,2017,CHI,5,11/4/16,1,NYK,L,104,117,37,84,0.44,8,23,0.348,22,27,0.815,15,42,15,4,4,12,16,22376,Mark Ayotte,Dan Crawford,Pat Fraher,NA
RegularSeason,2017,CHI,6,11/5/16,0,IND,L,94,111,34,79,0.43,6,18,0.333,20,25,0.8,13,40,17,8,5,16,13,17020,Eric Dalen,Jason Phillips,Aaron Smith,NA
RegularSeason,2017,CHI,7,11/7/16,1,ORL,W,112,80,42,89,0.472,3,19,0.158,25,31,0.806,15,56,26,7,4,8,11,21320,Tony Brothers,James Williams,Leon Wood,NA
RegularSeason,2017,CHI,8,11/9/16,0,ATL,L,107,115,41,91,0.451,9,27,0.333,16,21,0.762,8,31,24,14,3,13,21,16354,Kevin Cutler,Kane Fitzgerald,Derrick Stafford,NA
RegularSeason,2017,CHI,9,11/10/16,0,MIA,W,98,95,37,89,0.416,6,16,0.375,18,20,0.9,12,48,18,7,2,10,12,19600,Brent Barnaky,Marc Davis,Lauren Holtkamp,NA
RegularSeason,2017,CHI,10,11/12/16,1,WAS,W,106,95,39,97,0.402,5,15,0.333,23,25,0.92,15,52,21,7,6,10,20,21962,Steve Anderson,Mike Callahan,Derrick Collins,NA
RegularSeason,2017,CHI,11,11/15/16,0,POR,W,113,88,41,98,0.418,7,20,0.35,24,28,0.857,19,67,16,7,4,10,19,19393,Tyler Ford,Kevin Scott,Sean Wright,NA
RegularSeason,2017,CHI,12,11/17/16,0,UTA,W,85,77,33,90,0.367,5,17,0.294,14,16,0.875,14,46,8,7,6,8,16,19911,Kevin Cutler,Monty McCutchen,Rodney Mott,NA
RegularSeason,2017,CHI,13,11/19/16,0,LAC,L,95,102,33,77,0.429,9,30,0.3,20,24,0.833,15,40,17,8,4,10,20,19060,Mark Ayotte,Marc Davis,Scott Twardoski,NA
RegularSeason,2017,CHI,14,11/20/16,0,LAL,W,118,110,45,87,0.517,8,22,0.364,20,28,0.714,16,56,27,6,3,16,16,18997,Kane Fitzgerald,Scott Foster,Phenizee Ransom,NA
RegularSeason,2017,CHI,15,11/22/16,0,DEN,L,107,110,43,95,0.453,6,18,0.333,15,18,0.833,10,48,22,6,11,6,18,14328,Brent Barnaky,Ron Garretson,Brett Nansel,NA
RegularSeason,2017,CHI,16,11/25/16,0,PHI,W,105,89,40,90,0.444,6,21,0.286,19,26,0.731,11,51,24,10,5,12,17,18234,Tony Brothers,Sean Corbin,Jacyn Goble,NA
RegularSeason,2017,CHI,17,11/30/16,1,LAL,L,90,96,32,91,0.352,4,21,0.19,22,29,0.759,14,46,22,15,11,14,26,21773,Scott Foster,Marat Kogut,Gary Zielinski,NA
RegularSeason,2017,CHI,18,12/2/16,1,CLE,W,111,105,47,96,0.49,3,18,0.167,14,17,0.824,16,49,31,11,4,12,16,21775,Nick Buchert,Bill Spooner,Dedric Taylor,NA
RegularSeason,2017,CHI,19,12/3/16,0,DAL,L,82,107,32,71,0.451,3,13,0.231,15,21,0.714,11,43,9,4,5,20,22,19857,Tyler Ford,John Goble,Eric Lewis,NA
RegularSeason,2017,CHI,20,12/5/16,1,POR,L,110,112,35,83,0.422,7,23,0.304,33,38,0.868,15,50,16,8,11,15,17,21351,Mike Callahan,Mitchell Ervin,Leroy Richardson,NA
RegularSeason,2017,CHI,21,12/6/16,0,DET,L,91,102,33,75,0.44,2,15,0.133,23,32,0.719,9,45,15,6,7,14,20,14305,Brian Forte,C.J. Washington,Gary Zielinski,NA
RegularSeason,2017,CHI,22,12/8/16,1,SAS,W,95,91,35,80,0.438,4,17,0.235,21,27,0.778,10,50,24,7,5,19,13,21489,Derrick Collins,Eric Dalen,Zach Zarba,NA
RegularSeason,2017,CHI,23,12/10/16,1,MIA,W,105,100,38,84,0.452,1,8,0.125,28,31,0.903,12,47,17,8,6,11,15,21450,Kevin Cutler,Rodney Mott,Josh Tiven,NA
RegularSeason,2017,CHI,24,12/13/16,1,MIN,L,94,99,38,87,0.437,4,15,0.267,14,19,0.737,13,42,20,7,6,9,16,21146,Ed Malloy,Ben Taylor,James Williams,NA
RegularSeason,2017,CHI,25,12/15/16,0,MIL,L,97,108,35,74,0.473,5,19,0.263,22,29,0.759,6,41,23,5,3,16,16,16704,James Capers,John Goble,Haywoode Workman,NA
RegularSeason,2017,CHI,26,12/16/16,1,MIL,L,69,95,28,92,0.304,5,21,0.238,8,15,0.533,19,50,17,7,3,12,14,21324,Matt Boland,Mike Callahan,Brett Nansel,NA
RegularSeason,2017,CHI,27,12/19/16,1,DET,W,113,82,49,82,0.598,8,16,0.5,7,7,1,9,46,34,9,5,13,13,21400,Marc Davis,Michael Smith,Leon Wood,NA
RegularSeason,2017,CHI,28,12/21/16,1,WAS,L,97,107,38,95,0.4,6,21,0.286,15,19,0.789,17,49,25,4,5,14,18,21358,Kane Fitzgerald,Karl Lane,Justin Van Duyne,NA
RegularSeason,2017,CHI,29,12/23/16,0,CHO,L,91,103,38,96,0.396,7,22,0.318,8,10,0.8,17,52,20,5,6,9,20,19249,Nick Buchert,Courtney Kirkland,Aaron Smith,NA
RegularSeason,2017,CHI,30,12/25/16,0,SAS,L,100,119,39,86,0.453,7,18,0.389,15,20,0.75,14,38,20,9,1,14,19,18428,Tony Brown,Scott Foster,Ben Taylor,NA
RegularSeason,2017,CHI,31,12/26/16,1,IND,W,90,85,32,83,0.386,6,25,0.24,20,28,0.714,16,48,17,10,3,13,15,21922,Pat Fraher,Bill Spooner,C.J. Washington,NA
RegularSeason,2017,CHI,32,12/28/16,1,BRK,W,101,99,35,88,0.398,3,13,0.231,28,29,0.966,17,54,20,8,8,18,17,21957,Kevin Scott,Scott Wall,Tom Washington,NA
RegularSeason,2017,CHI,33,12/30/16,0,IND,L,101,111,35,84,0.417,6,23,0.261,25,31,0.806,15,47,17,8,5,13,23,17923,Michael Smith,Justin Van Duyne,James Williams,NA
RegularSeason,2017,CHI,34,12/31/16,1,MIL,L,96,116,33,83,0.398,10,27,0.37,20,28,0.714,14,37,23,9,5,11,21,21838,Mark Lindsay,Tre Maddox,Zach Zarba,NA
RegularSeason,2017,CHI,35,1/2/17,1,CHO,W,118,111,42,90,0.467,7,23,0.304,27,29,0.931,15,45,23,10,9,10,17,21612,Marc Davis,Ron Garretson,Marat Kogut,NA
RegularSeason,2017,CHI,36,1/4/17,0,CLE,W,106,94,41,85,0.482,13,30,0.433,11,15,0.733,12,43,23,8,3,12,18,20562,Eric Lewis,Ken Mauer,Haywoode Workman,NA
RegularSeason,2017,CHI,37,1/7/17,1,TOR,W,123,118,38,97,0.392,11,28,0.393,36,39,0.923,17,60,25,5,2,14,27,21195,Bennie Adams,Derrick Collins,Mitchell Ervin,NA
RegularSeason,2017,CHI,38,1/9/17,1,OKC,L,94,109,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13,21923,Nick Buchert,Derek Richardson,Derrick Stafford,NA
RegularSeason,2017,CHI,39,1/10/17,0,WAS,L,99,101,35,88,0.398,10,27,0.37,19,21,0.905,12,44,19,10,2,17,18,14361,Mark Ayotte,Kane Fitzgerald,Courtney Kirkland,NA
RegularSeason,2017,CHI,40,1/12/17,0,NYK,L,89,104,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12,19812,Marat Kogut,Eric Lewis,Ed Malloy,NA
RegularSeason,2017,CHI,41,1/14/17,1,NOP,W,107,99,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20,21916,Matt Boland,John Goble,Dedric Taylor,NA
RegularSeason,2017,CHI,42,1/15/17,0,MEM,W,108,104,40,78,0.513,4,17,0.235,24,35,0.686,6,47,18,8,5,12,14,18119,Tony Brown,Mike Callahan,Derek Richardson,NA
RegularSeason,2017,CHI,43,1/17/17,1,DAL,L,98,99,37,82,0.451,6,14,0.429,18,22,0.818,11,43,23,6,3,13,22,21294,James Capers,Brian Forte,Brett Nansel,NA
RegularSeason,2017,CHI,44,1/20/17,0,ATL,L,93,102,34,81,0.42,7,28,0.25,18,19,0.947,12,41,18,12,5,24,17,16328,Mark Lindsay,Bill Spooner,Justin Van Duyne,NA
RegularSeason,2017,CHI,45,1/21/17,1,SAC,W,102,99,34,83,0.41,6,17,0.353,28,33,0.848,14,48,22,7,7,11,18,21606,Michael Smith,C.J. Washington,Sean Wright,NA
RegularSeason,2017,CHI,46,1/24/17,0,ORL,W,100,92,35,77,0.455,7,22,0.318,23,30,0.767,6,44,12,13,6,13,19,18846,John Goble,Josh Tiven,Haywoode Workman,NA
RegularSeason,2017,CHI,47,1/25/17,1,ATL,L,114,119,43,94,0.457,8,27,0.296,20,26,0.769,13,42,18,6,5,6,16,21445,Tony Brown,Scott Twardoski,Zach Zarba,NA
RegularSeason,2017,CHI,48,1/27/17,1,MIA,L,88,100,33,79,0.418,3,13,0.231,19,25,0.76,9,43,19,7,9,20,12,22082,Marc Davis,Tyler Ford,Pat Fraher,NA
RegularSeason,2017,CHI,49,1/29/17,1,PHI,W,121,108,45,89,0.506,8,14,0.571,23,28,0.821,10,49,29,8,5,10,11,21606,Eric Dalen,Gediminas Petraitis,Bill Spooner,NA
RegularSeason,2017,CHI,50,2/1/17,0,OKC,W,128,100,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19,18203,Ron Garretson,Monty McCutchen,Dedric Taylor,NA
RegularSeason,2017,CHI,51,2/3/17,0,HOU,L,117,121,48,100,0.48,8,25,0.32,13,18,0.722,14,53,30,7,7,14,23,18055,Tony Brothers,Mitchell Ervin,Pat Fraher,NA
RegularSeason,2017,CHI,52,2/6/17,0,SAC,W,112,107,43,81,0.531,6,19,0.316,20,31,0.645,8,35,21,10,3,8,17,17608,Tyler Ford,Ken Mauer,Leroy Richardson,NA
RegularSeason,2017,CHI,53,2/8/17,0,GSW,L,92,123,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,19596,Scott Foster,Gediminas Petraitis,Josh Tiven,NA
RegularSeason,2017,CHI,54,2/10/17,0,PHO,L,97,115,37,86,0.43,5,19,0.263,18,22,0.818,12,41,20,7,5,11,16,18055,Ed Malloy,Kevin Scott,Aaron Smith,NA
RegularSeason,2017,CHI,55,2/12/17,0,MIN,L,89,117,35,84,0.417,10,25,0.4,9,13,0.692,9,35,22,7,2,18,24,19356,Mark Ayotte,Sean Corbin,Courtney Kirkland,NA
RegularSeason,2017,CHI,56,2/14/17,1,TOR,W,105,94,35,73,0.479,7,17,0.412,28,35,0.8,7,37,22,8,5,17,23,21220,Brent Barnaky,Scott Foster,Marat Kogut,NA
RegularSeason,2017,CHI,57,2/16/17,1,BOS,W,104,103,38,90,0.422,6,25,0.24,22,22,1,15,51,23,2,6,7,13,21866,J.T. Orr,James Williams,Zach Zarba,NA
RegularSeason,2017,CHI,58,2/24/17,1,PHO,W,128,121,46,98,0.469,12,26,0.462,24,31,0.774,11,46,31,14,4,12,21,21641,Nick Buchert,Lauren Holtkamp,Derrick Stafford,NA
RegularSeason,2017,CHI,59,2/25/17,0,CLE,W,117,99,46,93,0.495,15,30,0.5,10,16,0.625,10,47,34,6,0,7,13,20562,Marc Davis,David Guthrie,Leroy Richardson,NA
RegularSeason,2017,CHI,60,2/28/17,1,DEN,L,107,125,44,96,0.458,10,26,0.385,9,10,0.9,11,35,26,10,3,12,19,21015,James Capers,Eric Dalen,Mark Lindsay,NA
RegularSeason,2017,CHI,61,3/2/17,1,GSW,W,94,87,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,22253,Kane Fitzgerald,Ed Malloy,Leon Wood,NA
RegularSeason,2017,CHI,62,3/4/17,1,LAC,L,91,101,35,83,0.422,6,17,0.353,15,20,0.75,14,45,26,11,0,19,24,22807,Mike Callahan,Courtney Kirkland,Karl Lane,NA
RegularSeason,2017,CHI,63,3/6/17,0,DET,L,95,109,34,83,0.41,8,28,0.286,19,21,0.905,7,37,21,3,5,10,20,16039,Brent Barnaky,Rodney Mott,Brett Nansel,NA
RegularSeason,2017,CHI,64,3/8/17,0,ORL,L,91,98,36,81,0.444,12,28,0.429,7,11,0.636,9,44,24,3,4,16,16,16063,Tony Brothers,Aaron Smith,Michael Smith,NA
RegularSeason,2017,CHI,65,3/10/17,1,HOU,L,94,115,38,98,0.388,9,39,0.231,9,12,0.75,11,49,24,9,4,18,21,21995,Tyler Ford,James Williams,Sean Wright,NA
RegularSeason,2017,CHI,66,3/12/17,0,BOS,L,80,100,33,87,0.379,7,25,0.28,7,9,0.778,12,40,18,13,3,17,10,18624,Eric Lewis,Ken Mauer,Ben Taylor,NA
RegularSeason,2017,CHI,67,3/13/17,0,CHO,W,115,109,41,92,0.446,14,40,0.35,19,22,0.864,12,50,29,6,5,10,20,16489,Bennie Adams,Brett Nansel,Zach Zarba,NA
RegularSeason,2017,CHI,68,3/15/17,1,MEM,L,91,98,34,91,0.374,11,28,0.393,12,15,0.8,14,45,22,6,6,5,19,21583,James Capers,David Guthrie,J.T. Orr,NA
RegularSeason,2017,CHI,69,3/17/17,0,WAS,L,107,112,44,88,0.5,7,27,0.259,12,18,0.667,15,53,28,5,5,18,19,20356,Courtney Kirkland,Ed Malloy,Leon Wood,NA
RegularSeason,2017,CHI,70,3/18/17,1,UTA,W,95,86,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18,21953,Brian Forte,Jacyn Goble,Bill Spooner,NA
RegularSeason,2017,CHI,71,3/21/17,0,TOR,L,120,122,42,90,0.467,14,37,0.378,22,27,0.815,9,39,25,9,10,14,24,19800,Tre Maddox,Ken Mauer,James Williams,NA
RegularSeason,2017,CHI,72,3/22/17,1,DET,W,117,95,47,80,0.588,11,23,0.478,12,19,0.632,7,36,36,12,2,11,20,21503,Tony Brown,Monty McCutchen,Scott Twardoski,NA
RegularSeason,2017,CHI,73,3/24/17,1,PHI,L,107,117,37,91,0.407,10,24,0.417,23,31,0.742,15,39,22,9,5,14,15,21558,Curtis Blair,Marc Davis,Michael Smith,NA
RegularSeason,2017,CHI,74,3/26/17,0,MIL,W,109,94,46,85,0.541,10,21,0.476,7,10,0.7,10,49,33,4,2,14,16,17669,Steve Anderson,Rodney Mott,Tom Washington,NA
RegularSeason,2017,CHI,75,3/30/17,1,CLE,W,99,93,38,90,0.422,12,25,0.48,11,18,0.611,15,51,26,11,3,12,15,22282,Bennie Adams,Dan Crawford,Marat Kogut,NA
RegularSeason,2017,CHI,76,4/1/17,1,ATL,W,106,104,40,85,0.471,12,30,0.4,14,14,1,6,40,25,6,4,12,17,22019,Pat Fraher,Justin Van Duyne,Sean Wright,NA
RegularSeason,2017,CHI,77,4/2/17,0,NOP,W,117,110,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23,18306,Tony Brown,Marc Davis,Jacyn Goble,NA
RegularSeason,2017,CHI,78,4/4/17,0,NYK,L,91,100,32,85,0.376,6,27,0.222,21,23,0.913,11,37,22,7,5,14,15,19812,Tyler Ford,Michael Smith,Derrick Stafford,NA
RegularSeason,2017,CHI,79,4/6/17,0,PHI,W,102,90,39,91,0.429,8,25,0.32,16,17,0.941,10,57,27,7,6,16,19,15177,Bennie Adams,Ed Malloy,Scott Twardoski,NA
RegularSeason,2017,CHI,80,4/8/17,0,BRK,L,106,107,40,90,0.444,11,24,0.458,15,17,0.882,11,52,14,6,6,17,20,17732,Curtis Blair,James Capers,Courtney Kirkland,NA
RegularSeason,2017,CHI,81,4/10/17,1,ORL,W,122,75,48,89,0.539,12,26,0.462,14,16,0.875,11,54,33,12,4,12,16,21545,Derrick Collins,Scott Foster,Dedric Taylor,NA
RegularSeason,2017,CHI,82,4/12/17,1,BRK,W,112,73,41,95,0.432,14,30,0.467,16,21,0.762,14,62,28,15,4,12,18,21648,Dan Crawford,Tyler Ford,Eric Lewis,NA
Playoffs,2017,CHI,1,4/16/17,0,BOS,W,106,102,39,91,0.429,8,26,0.308,20,23,0.87,20,53,22,10,7,16,18,18624,Mike Callahan,Kane Fitzgerald,David Guthrie,NA
Playoffs,2017,CHI,2,4/18/17,0,BOS,W,111,97,45,89,0.506,10,25,0.4,11,14,0.786,12,44,28,12,6,10,17,18624,James Capers,John Goble,Sean Wright,NA
Playoffs,2017,CHI,3,4/21/17,1,BOS,L,87,104,33,84,0.393,6,21,0.286,15,15,1,15,52,14,7,8,17,15,21293,Brian Forte,Monty McCutchen,Bill Spooner,NA
Playoffs,2017,CHI,4,4/23/17,1,BOS,L,95,104,32,76,0.421,5,24,0.208,26,33,0.788,12,44,19,5,3,12,23,21863,Scott Foster,Eric Lewis,Tom Washington,NA
Playoffs,2017,CHI,5,4/26/17,0,BOS,L,97,108,37,74,0.5,9,26,0.346,14,17,0.824,5,42,24,4,5,16,21,18624,Sean Corbin,Dan Crawford,Ed Malloy,NA
Playoffs,2017,CHI,6,4/28/17,1,BOS,L,83,105,32,81,0.395,4,19,0.211,15,17,0.882,11,45,13,5,2,13,16,21682,Mike Callahan,Bill Kennedy,James Williams,NA
RegularSeason,2015,CHO,1,10/29/14,1,MIL,W,108,106,41,101,0.406,6,21,0.286,20,29,0.69,15,50,27,8,9,10,20,19439,James Capers,Eric Lewis,Eli Roe,NA
RegularSeason,2015,CHO,2,11/1/14,1,MEM,L,69,71,26,72,0.361,4,14,0.286,13,18,0.722,5,44,17,10,4,20,16,18133,Brian Forte,Bill Spooner,Scott Twardoski,NA
RegularSeason,2015,CHO,3,11/2/14,0,NYK,L,93,96,33,70,0.471,6,15,0.4,21,29,0.724,8,38,20,7,2,12,16,19812,Kevin Cutler,Ron Garretson,Scott Wall,NA
RegularSeason,2015,CHO,4,11/4/14,0,NOP,L,91,100,37,80,0.463,6,21,0.286,11,13,0.846,6,34,23,6,1,12,15,14840,Mark Ayotte,Karl Lane,Ken Mauer,NA
RegularSeason,2015,CHO,5,11/5/14,1,MIA,W,96,89,35,82,0.427,5,18,0.278,21,29,0.724,13,49,23,4,9,12,24,15874,Brent Barnaky,Mike Callahan,David Jones,NA
RegularSeason,2015,CHO,6,11/7/14,1,ATL,W,122,119,48,97,0.495,6,21,0.286,20,27,0.741,11,51,31,6,7,19,30,15891,Bill Kennedy,Michael Smith,Justin Van Duyne,NA
RegularSeason,2015,CHO,7,11/9/14,0,LAL,L,92,107,35,79,0.443,3,14,0.214,19,27,0.704,12,39,15,5,0,11,18,18997,Eli Roe,Tom Washington,Sean Wright,NA
